NR90	NR50	GO	KO	KEGG	Pfam	EC	eggNOG
UniRef90_A0A2N5NP67	UniRef50_A0A2N5NP67	GO:1901135,GO:0097367			PF01380		
UniRef90_A0A2N5NP70	UniRef50_A7FYJ1	GO:0009347,GO:0006207			PF01948,PF02748		
UniRef90_A0A2N5NP70	UniRef50_A7FYJ1	GO:0009347,GO:0016740,GO:0004070,GO:0006207			PF02748,PF01948	2.1.3.2	ENOG4108R9M,COG1781
UniRef90_A0A2N5NP72	UniRef50_C2XEE8	GO:0003677,GO:0003700			PF00392		
UniRef90_A0A2N5NP72	UniRef50_C2XEE8	GO:0003700,GO:0003677			PF00392		ENOG41081MC,COG1725
UniRef90_A0A2N5NP84	UniRef50_A0A3E2X1X5				PF02464		
UniRef90_A0A2N5NP84	UniRef50_A0A3E2X1X5				PF02464		ENOG4105CEV,COG1546
UniRef90_A0A2N5NP89	UniRef50_E9SHK3	GO:0008444,GO:0016021,GO:0008654			PF01066	2.7.8.5	COG0558,ENOG4105BZQ
UniRef90_A0A2N5NP89	UniRef50_E9SHK3	GO:0016021,GO:0008444,GO:0008654			PF01066		
UniRef90_A0A2N5NP94	UniRef50_A0A3E2X1E9						
UniRef90_A0A2N5NP94	UniRef50_A0A3E2X1E9	GO:0016787					ENOG41090K1,COG2220
UniRef90_A0A2N5NP96	UniRef50_R6RIK1	GO:0016787			PF03819		
UniRef90_A0A2N5NP97	UniRef50_C7RE32	GO:0051537,GO:0009055,GO:0046872			PF00111,PF01799		
UniRef90_A0A2N5NPA2	UniRef50_A0A2N5NPA2						
UniRef90_A0A2N5NPA5	UniRef50_R9N5C4				PF05673		
UniRef90_A0A2N5NPB1	UniRef50_A0A2N5NPB1						
UniRef90_A0A2N5NPB2	UniRef50_A6TVR2	GO:0004070,GO:0044205,GO:0016597,GO:0006520,GO:0006207			PF00185,PF02729	2.1.3.2	ENOG4105CXT,COG0540
UniRef90_A0A2N5NPB2	UniRef50_A6TVR2	GO:0016597,GO:0004070,GO:0006207,GO:0044205,GO:0006520			PF00185,PF02729	2.1.3.2	
UniRef90_A0A2N5NPC6	UniRef50_A0A2N5NPC6	GO:0004519					ENOG4105WZ4,COG1082
UniRef90_A0A2N5NPC7	UniRef50_Q5L0U1	GO:0004152,GO:0005737,GO:0044205,GO:0006207			PF01180	1.3.-.-	ENOG4107RY0,COG0167
UniRef90_A0A2N5NPC7	UniRef50_Q5L0U1	GO:0005737,GO:0004152,GO:0006207,GO:0044205			PF01180	1.3.-.-	
UniRef90_A0A2N5NPD5	UniRef50_A0A2N5NPD5						
UniRef90_A0A2N5NPD5	UniRef50_A0A2N5NPD5						ENOG410XPFY,ENOG4105D2I
UniRef90_A0A2N5NPE3	UniRef50_A7ZV63						
UniRef90_A0A2N5NPF0	UniRef50_G9XRN9	GO:0005886			PF02608		
UniRef90_A0A2N5NPF0	UniRef50_G9XRN9	GO:0005886			PF02608		ENOG4105DIH,COG1744
UniRef90_A0A2N5NPF7	UniRef50_A0A2N5NPF7	GO:0016787					
UniRef90_A0A2N5NPF9	UniRef50_F2N7C8	GO:0016861,GO:0005975			PF01261	5.1.3.22	ENOG41064BZ,COG3623
UniRef90_A0A2N5NPG0	UniRef50_A0A150Y9U7	GO:0016021			PF04892		
UniRef90_A0A2N5NPG0	UniRef50_A0A150Y9U7	GO:0016021			PF04892		ENOG41067X5,COG4767
UniRef90_A0A2N5NPJ7	UniRef50_R9IUA5						
UniRef90_A0A2N5NPJ7	UniRef50_R9IUA5	GO:0016021					
UniRef90_A0A2N5NPK0	UniRef50_A0A0R1NBR8	GO:0009401,GO:0008982			PF02302		
UniRef90_A0A2N5NPK8	UniRef50_C0C5C1	GO:0043565			PF01381		
UniRef90_A0A2N5NPL1	UniRef50_A0A2N5NPL1	GO:0016021					
UniRef90_A0A2N5NPL5	UniRef50_A0A2N5NPL5						
UniRef90_A0A2N5NPM3	UniRef50_A0A2A7A6J8	GO:0009401,GO:0016021,GO:0005886,GO:0008982			PF02378		
UniRef90_A0A2N5NPM6	UniRef50_A0A2N5NPM6	GO:0003824			PF05592,PF17389,PF17390		
UniRef90_A0A2N5NPN1	UniRef50_A0A2N5NPN1						
UniRef90_A0A2N5NPN6	UniRef50_R9IT15						
UniRef90_A0A2N5NPP0	UniRef50_A7B699						
UniRef90_A0A2N5NPQ1	UniRef50_U2UUB4	GO:0005524,GO:0033680,GO:0004536,GO:0004519,GO:0003676,GO:0051607			PF00270,PF01966,PF00271	3.1.-.-	
UniRef90_A0A2N5NPQ1	UniRef50_U2UUB4	GO:0005524,GO:0033680,GO:0004536,GO:0004519,GO:0003676,GO:0051607			PF00270,PF01966,PF00271	3.1.-.-	ENOG4105DKM,COG1203
UniRef90_A0A2N5NPQ7	UniRef50_H5XWR1	GO:0004527,GO:0051536,GO:0046872,GO:0051607			PF01930	3.1.12.1	
UniRef90_A0A2N5NPQ7	UniRef50_H5XWR1	GO:0051536,GO:0046872,GO:0051607,GO:0004527			PF01930	3.1.12.1	ENOG4108VSY,COG1468
UniRef90_A0A2N5NPQ8	UniRef50_A0A2N5NPQ8						
UniRef90_A0A2N5NPR5	UniRef50_A0A2N5NPR5						
UniRef90_A0A2N5NPR8	UniRef50_R6EX18	GO:0003824			PF05592,PF08531,PF17389,PF17390		
UniRef90_A0A2N5NPS1	UniRef50_R9IEJ8						
UniRef90_A0A2N5NPS1	UniRef50_R9IEJ8			bprl:CL2_28960			ENOG41061KX,ENOG411259G
UniRef90_A0A2N5NPS1	UniRef50_R9IEJ8			rho:RHOM_13315			ENOG41061KX,ENOG411259G
UniRef90_A0A2N5NPS1	UniRef50_R9IEJ8	GO:0016740					
UniRef90_A0A2N5NPS1	UniRef50_R9IEJ8	GO:0016740		blau:DQQ01_06905			
UniRef90_A0A2N5NPS6	UniRef50_A0A2N5NPS6	GO:0008168			PF08241		
UniRef90_A0A2N5NPS6	UniRef50_A0A2N5NPS6	GO:0008168			PF08241		COG0500,ENOG4108VMD
UniRef90_A0A2N5NPT2	UniRef50_A0A174MUF1						
UniRef90_A0A2N5NPT6	UniRef50_A0A3E5A452						
UniRef90_A0A2N5NPU0	UniRef50_A0A2N5NPU0	GO:0016021,GO:0005886,GO:0055085			PF00528		
UniRef90_A0A2N5NPU2	UniRef50_U2DMJ9	GO:0016021			PF01594		
UniRef90_A0A2N5NPV0	UniRef50_A0A1C7GNR4						
UniRef90_A0A2N5NPV0	UniRef50_A0A1C7GNR4				PF12750		
UniRef90_A0A2N5NPV8	UniRef50_R5BWE9					4.1.2.19	
UniRef90_A0A2N5NPW1	UniRef50_R6ERJ1	GO:0005524,GO:0006269,GO:0003677,GO:0003678,GO:1990077			PF03796,PF00772	3.6.4.12	ENOG4105CDU,COG0305
UniRef90_A0A2N5NPW1	UniRef50_R6ERJ1	GO:1990077,GO:0005524,GO:0003677,GO:0003678,GO:0006269			PF00772,PF03796	3.6.4.12	
UniRef90_A0A2N5NPW6	UniRef50_R9JXL3				PF06970		
UniRef90_A0A2N5NPW9	UniRef50_A0A2N5NPW9						
UniRef90_A0A2N5NPW9	UniRef50_A0A2N5NPW9	GO:0016021					
UniRef90_A0A2N5NPW9	UniRef50_A0A2N5NPW9	GO:0016021					ENOG4105JDF,ENOG4111SNC
UniRef90_A0A2N5NPW9	UniRef50_A0A2N5NPW9	GO:0016021		blau:DQQ01_06890			
UniRef90_A0A2N5NPX2	UniRef50_A0A2N5NPX2	GO:0016021,GO:0005886,GO:0055085			PF00528		
UniRef90_A0A2N5NPX3	UniRef50_U2DDJ6	GO:0016021					
UniRef90_A0A2N5NPX4	UniRef50_Q838L2	GO:0005737,GO:0030145,GO:0008740,GO:0019301			PF06134	5.3.1.14	
UniRef90_A0A2N5NPX7	UniRef50_D5HIW6	GO:0005887,GO:0005315,GO:0035435			PF00528		
UniRef90_A0A2N5NPX7	UniRef50_D5HIW6	GO:0035435,GO:0005315,GO:0005887			PF00528		ENOG4105E2Z,COG0581
UniRef90_A0A2N5NPX8	UniRef50_R5GZQ4	GO:0003824			PF07451		
UniRef90_A0A2N5NPX8	UniRef50_R5GZQ4	GO:0003824			PF07451		ENOG410XNPK,ENOG4105CZ3
UniRef90_A0A2N5NPY4	UniRef50_A6NW81				PF14198		
UniRef90_A0A2N5NPY7	UniRef50_B0NFL9	GO:0016021			PF12164		
UniRef90_A0A2N5NPY8	UniRef50_R5ACU8	GO:0016021,GO:0008484			PF00884		
UniRef90_A0A2N5NPZ2	UniRef50_C0BDP7	GO:0016021,GO:0015321			PF02690,PF01895		
UniRef90_A0A2N5NPZ4	UniRef50_E5XHY1	GO:0016021			PF13782		
UniRef90_A0A2N5NPZ4	UniRef50_E5XHY1	GO:0016021			PF13782		ENOG411245Y,ENOG4105YJS
UniRef90_A0A2N5NPZ9	UniRef50_R5TVN2	GO:0016021			PF07719,PF13181		
UniRef90_A0A2N5NPZ9	UniRef50_R5TVN2	GO:0016021			PF07719,PF13181		ENOG4105DAC,ENOG410XPPY
UniRef90_A0A2N5NQ00	UniRef50_A0A2N5NQ00	GO:0003824					
UniRef90_A0A2N5NQ06	UniRef50_A0A174D949	GO:0003700,GO:0043565			PF02311,PF12833		
UniRef90_A0A2N5NQ06	UniRef50_A0A174D949	GO:0003700,GO:0043565			PF12833,PF02311		ENOG410ZWP3,ENOG41080FG
UniRef90_A0A2N5NQ20	UniRef50_A0A2V2C2P4	GO:0003677,GO:0000160,GO:0006355			PF00072,PF00486		
UniRef90_A0A2N5NQ24	UniRef50_R6EV08	GO:0016021			PF03862		
UniRef90_A0A2N5NQ24	UniRef50_R6EV08	GO:0016021			PF03862		ENOG41090VF,ENOG4111PFY
UniRef90_A0A2N5NQ25	UniRef50_A0A2N5NQ25				PF04324		ENOG410XXG2,ENOG4106A8S
UniRef90_A0A2N5NQ28	UniRef50_A0A163QMD0				PF00535		
UniRef90_A0A2N5NQ28	UniRef50_A0A163QMD0	GO:0016740			PF00535		
UniRef90_A0A2N5NQ34	UniRef50_A0A2N5NQ34				PF03682		COG1896,ENOG4108R7K
UniRef90_A0A2N5NQ35	UniRef50_D4CM40	GO:0004527,GO:0003676			PF00929		
UniRef90_A0A2N5NQ40	UniRef50_A0A2N5NQ40						
UniRef90_A0A2N5NQ44	UniRef50_U5FBP1						
UniRef90_A0A2N5NQ44	UniRef50_U5FBP1				PF03389		
UniRef90_A0A2N5NQ44	UniRef50_U5FBP1	GO:0016740			PF03389		
UniRef90_A0A2N5NQ45	UniRef50_R9JLT5						
UniRef90_A0A2N5NQ52	UniRef50_A0A2N5NQ52	GO:0016021			PF03816		ENOG4108KGH,COG1316
UniRef90_A0A2N5NQ55	UniRef50_I5AUR0				PF13407		
UniRef90_A0A2N5NQ61	UniRef50_A0A2N5NQ61						
UniRef90_A0A2N5NQ71	UniRef50_A0A315ZSD4	GO:0016740,GO:0016757			PF00535	2.4.-.-	COG0463,ENOG4107QRS
UniRef90_A0A2N5NQ72	UniRef50_A0A2N5NQ72	GO:0016021					
UniRef90_A0A2N5NQ80	UniRef50_A0A2N5NQ80						
UniRef90_A0A2N5NQ92	UniRef50_R9J3J0				PF13407		
UniRef90_A0A2N5NQ93	UniRef50_Q9WYC9	GO:0005737,GO:0004350,GO:0050661,GO:0055129			PF00171	1.2.1.41	
UniRef90_A0A2N5NQ93	UniRef50_Q9WYC9	GO:0055129,GO:0005737,GO:0050661,GO:0004350			PF00171	1.2.1.41	ENOG4105C2S,COG0014
UniRef90_A0A2N5NQ98	UniRef50_F0Z5A6				PF11258,PF17479		ENOG4108R5T,ENOG4111FHM
UniRef90_A0A2N5NQA6	UniRef50_A0A2N5NQA6	GO:0004553,GO:0005975			PF00251		
UniRef90_A0A2N5NQB0	UniRef50_C7G8K6	GO:0003723,GO:0106029,GO:0031119			PF01416	5.4.99.12	
UniRef90_A0A2N5NQC1	UniRef50_Q5KUX3	GO:0005524,GO:0016887			PF00005		
UniRef90_A0A2N5NQC7	UniRef50_A0A2A7BAA8	GO:0005737,GO:0003872,GO:0005524,GO:0047334,GO:0046872,GO:0006002			PF00365	2.7.1.11	
UniRef90_A0A2N5NQD0	UniRef50_A0A150YCP0	GO:0016021,GO:0005886,GO:0022857			PF02653		
UniRef90_A0A2N5NQD1	UniRef50_C9LHV7	GO:0046872,GO:0070006,GO:0070084			PF00557,PF02810	3.4.11.18	
UniRef90_A0A2N5NQE1	UniRef50_A0A2N5NQE1						
UniRef90_A0A2N5NQF2	UniRef50_A0A2N5NKS8						
UniRef90_A0A2N5NQF6	UniRef50_A0A2N5NQF6						
UniRef90_A0A2N5NQJ7	UniRef50_A0A2X2U1W6	GO:0003677,GO:0015074,GO:0006310			PF00589		
UniRef90_A0A2N5NQJ8	UniRef50_N2A9R0	GO:0003677,GO:0015074,GO:0006310			PF14659,PF00589		
UniRef90_A0A2N5NQL7	UniRef50_U2PKC6						
UniRef90_A0A2N5NQL9	UniRef50_R5MN14				PF00535		
UniRef90_A0A2N5NQL9	UniRef50_R5MN14	GO:0016740			PF00535		
UniRef90_A0A2N5NQN4	UniRef50_N1ZXB3	GO:0005737,GO:0003755,GO:0007049,GO:0051301,GO:0006457,GO:0015031			PF00254,PF05698,PF05697	5.2.1.8	
UniRef90_A0A2N5NQN4	UniRef50_N1ZXB3	GO:0051301,GO:0005737,GO:0007049,GO:0003755,GO:0015031,GO:0006457			PF05697,PF05698,PF00254	5.2.1.8	ENOG4105DEA,COG0544
UniRef90_A0A2N5NQN6	UniRef50_G2SXZ8	GO:0005524,GO:0016887			PF00005		ENOG4105CZV,COG1131
UniRef90_A0A2N5NQP1	UniRef50_N2A409	GO:0000155,GO:0005524,GO:0016021			PF00512,PF02518		COG0642,ENOG4105N1U
UniRef90_A0A2N5NQP1	UniRef50_N2A409	GO:0016021,GO:0005524,GO:0000155			PF02518,PF00512		
UniRef90_A0A2N5NQP3	UniRef50_A0A2N5NQP3						
UniRef90_A0A2N5NQP6	UniRef50_A0A2N5NQP6	GO:0016021			PF13346		
UniRef90_A0A2N5NQQ1	UniRef50_A0A2N9Z693	GO:0003677			PF02195		
UniRef90_A0A2N5NQQ4	UniRef50_A0A2N5NQQ4	GO:0005524			PF13304,PF13476		
UniRef90_A0A2N5NQR1	UniRef50_A0A2N5NQR1						
UniRef90_A0A2N5NQR2	UniRef50_C4ZD11	GO:0016021			PF06686		
UniRef90_A0A2N5NQR3	UniRef50_A0A2N5NQR3				PF04002		
UniRef90_A0A2N5NQR5	UniRef50_D4J494				PF13614		
UniRef90_A0A2N5NQR8	UniRef50_A0A174VAA4				PF03050,PF13817		
UniRef90_A0A2N5NQR8	UniRef50_A0A174VAA4				PF03050,PF13817,PF13007		
UniRef90_A0A2N5NQS0	UniRef50_R9J7X9						
UniRef90_A0A2N5NQS4	UniRef50_A5KN82	GO:0000166					
UniRef90_A0A2N5NQS6	UniRef50_A0A1C7GFQ6	GO:0016021					
UniRef90_A0A2N5NQS7	UniRef50_G5GFP6	GO:0008168,GO:0003723			PF01728,PF01479		
UniRef90_A0A2N5NQS8	UniRef50_A0A2N5NQS8	GO:0016021			PF09548		
UniRef90_A0A2N5NQT0	UniRef50_R9K4R5						
UniRef90_A0A2N5NQT0	UniRef50_R9K4R5						ENOG4105WZE,ENOG41123Y1
UniRef90_A0A2N5NQT7	UniRef50_R6PMN3	GO:0016021			PF12685		
UniRef90_A0A2N5NQT7	UniRef50_R6PMN3	GO:0016021			PF12685		ENOG4105N8G,ENOG4111WBG
UniRef90_A0A2N5NQT9	UniRef50_R9JD55	GO:0005737,GO:0005524,GO:0046872,GO:0003951,GO:0019674,GO:0006741			PF01513	2.7.1.23	
UniRef90_A0A2N5NQU3	UniRef50_A0A2N5NQU3						
UniRef90_A0A2N5NQU4	UniRef50_R7N6Z4	GO:0031419,GO:0046872,GO:0008168,GO:0042558			PF02310,PF02607,PF00809,PF02574		
UniRef90_A0A2N5NQU4	UniRef50_R7N6Z4	GO:0046872,GO:0008168,GO:0031419,GO:0042558			PF00809,PF02574,PF02310,PF02607		COG1410,ENOG4105C3R,COG0646
UniRef90_A0A2N5NQU6	UniRef50_S0J1V4	GO:0003941,GO:0006094			PF03313		
UniRef90_A0A2N5NQU6	UniRef50_S0J1V4	GO:0003941,GO:0006094			PF03313	4.3.1.17	ENOG4105EJQ,COG1760
UniRef90_A0A2N5NQU7	UniRef50_J0N2K2	GO:0004489,GO:0005829,GO:0009086,GO:0035999			PF02219	1.5.1.20	ENOG4105SYT,COG0685
UniRef90_A0A2N5NQU7	UniRef50_J0N2K2	GO:0005829,GO:0004489,GO:0009086,GO:0035999			PF02219	1.5.1.20	
UniRef90_A0A2N5NQU8	UniRef50_C6L9G6	GO:0016021,GO:0005524,GO:0000155			PF00512	2.7.13.3	ENOG4108SWU,ENOG4111GSI
UniRef90_A0A2N5NQU9	UniRef50_R9JWW7	GO:0031469			PF00936		
UniRef90_A0A2N5NQV1	UniRef50_R9K4H5	GO:0016021			PF09546		
UniRef90_A0A2N5NQV1	UniRef50_R9K4H5	GO:0016021			PF09546		ENOG410XRMF,ENOG4105EWD
UniRef90_A0A2N5NQX2	UniRef50_F7KMS6	GO:0016021					
UniRef90_A0A2N5NQY1	UniRef50_D4LR82	GO:0005524,GO:0006576			PF10662		
UniRef90_A0A2N5NQY1	UniRef50_D4LR82	GO:0006576,GO:0005524			PF10662		COG4917,ENOG4105KTW
UniRef90_A0A2N5NQY5	UniRef50_P52941	GO:0005737,GO:0005509,GO:0003677,GO:0003700,GO:0051606,GO:0000160,GO:0042173,GO:0030435			PF00072,PF08769		
UniRef90_A0A2N5NQY9	UniRef50_A4VFZ2	GO:0003989,GO:0005524,GO:0004075,GO:0046872,GO:0006633,GO:2001295			PF02785,PF00289,PF02786	6.3.4.14,6.4.1.2	
UniRef90_A0A2N5NQZ2	UniRef50_N2A0Q8	GO:0005737,GO:0008659,GO:0047451,GO:0006633,GO:0009245			PF07977	4.2.1.59	
UniRef90_A0A2N5NQZ7	UniRef50_A0A173URT3	GO:0004314			PF00698	2.3.1.39	
UniRef90_A0A2N5NR00	UniRef50_P39795	GO:0016787,GO:0005975			PF00128,PF16657		
UniRef90_A0A2N5NR10	UniRef50_A0A2S5ZKS2	GO:0015424,GO:0005524			PF00005		
UniRef90_A0A2N5NR12	UniRef50_F7JKT6	GO:0003951			PF00781		
UniRef90_A0A2N5NR12	UniRef50_F7JKT6	GO:0003951			PF00781	2.7.1.-	COG1597,ENOG4105CBD
UniRef90_A0A2N5NR14	UniRef50_R6LX99	GO:0018580			PF03060		
UniRef90_A0A2N5NR14	UniRef50_R6LX99	GO:0018580			PF03060		ENOG4107QWG,COG2070
UniRef90_A0A2N5NR18	UniRef50_G1WT75	GO:0005524,GO:0016887			PF00005		COG1120,ENOG4105E0A
UniRef90_A0A2N5NR23	UniRef50_A0A2N5Q0J1						
UniRef90_A0A2N5NR27	UniRef50_A0A2N5Q0J9	GO:0016021					
UniRef90_A0A2N5NR44	UniRef50_A0A2N5NR44	GO:0008897,GO:0000287			PF01648		
UniRef90_A0A2N5NR46	UniRef50_A0A2N5NR46						
UniRef90_A0A2N5NR48	UniRef50_B0K5J4	GO:0015078,GO:0016787,GO:0016021,GO:0015991,GO:0033179			PF00137	3.6.3.14	ENOG4108Z3B,COG0636
UniRef90_A0A2N5NR48	UniRef50_B0K5J4	GO:0016021,GO:0033179,GO:0015078,GO:0015991			PF00137		
UniRef90_A0A2N5NR55	UniRef50_R7GTI4	GO:0003677,GO:0006355			PF00356		
UniRef90_A0A2N5NR55	UniRef50_R7GTI4	GO:0006355,GO:0003677			PF00356		ENOG4105ETE,COG1609
UniRef90_A0A2N5NR56	UniRef50_R5XSW6	GO:0004180,GO:0016021			PF02557		ENOG4108VXD,COG1876
UniRef90_A0A2N5NR56	UniRef50_R5XSW6	GO:0016021,GO:0008233			PF02557		
UniRef90_A0A2N5NR59	UniRef50_C0C0N3	GO:0008662,GO:0005524,GO:0009024,GO:2001059,GO:0005988			PF00294	2.7.1.144	
UniRef90_A0A2N5NR59	UniRef50_C0C0N3	GO:0009024,GO:2001059,GO:0005988,GO:0005524,GO:0008662			PF00294	2.7.1.144	ENOG4105DE4,COG1105
UniRef90_A0A2N5NR65	UniRef50_I4D0Q4	GO:0051539,GO:0003824,GO:0046872			PF04055		
UniRef90_A0A2N5NR66	UniRef50_A0A2N5NR66	GO:0003700,GO:0043565,GO:0000160			PF12833,PF00072		
UniRef90_A0A2N5NR67	UniRef50_A0A2N5NR67	GO:0003700,GO:0043565,GO:0000160			PF12833,PF00072		
UniRef90_A0A2N5NR68	UniRef50_F3AGG2	GO:0004553,GO:0005975			PF04616		
UniRef90_A0A2N5NR69	UniRef50_A0A2N5NR69	GO:0016021,GO:0005524,GO:0000155			PF02518,PF06580		
UniRef90_A0A2N5NR72	UniRef50_A0A2N5NR72				PF13472		
UniRef90_A0A2N5NR77	UniRef50_C0D2U3	GO:0016491,GO:0050662			PF01232,PF08125		COG0246,ENOG4107RXK
UniRef90_A0A2N5NR77	UniRef50_C0D2U3	GO:0050662,GO:0016491			PF01232,PF08125		
UniRef90_A0A2N5NR79	UniRef50_F7KGG0	GO:0004560,GO:0006004			PF01120,PF16757		
UniRef90_A0A2N5NR80	UniRef50_A0A161HTB8	GO:0055085,GO:0016021,GO:0005886			PF00528		
UniRef90_A0A2N5NR81	UniRef50_A0A2N5NR81	GO:0016021			PF04854		
UniRef90_A0A2N5NR84	UniRef50_C6LHJ9	GO:0004553,GO:0005975			PF14310,PF00933,PF01915		
UniRef90_A0A2N5NR86	UniRef50_Q5WL37	GO:0005737,GO:0016857,GO:0019299			PF05336	5.1.3.32	
UniRef90_A0A2N5NR86	UniRef50_Q5WL37	GO:0005737,GO:0019299,GO:0016857			PF05336	5.1.3.32	COG3254,ENOG4105M10
UniRef90_A0A2N5NR92	UniRef50_A0A2N5NR92	GO:0000160,GO:0003700,GO:0043565			PF00072,PF12833		COG4753,ENOG4105EQD
UniRef90_A0A2N5NR92	UniRef50_A0A2N5NR92	GO:0003700,GO:0043565,GO:0000160			PF12833,PF00072		
UniRef90_A0A2N5NR93	UniRef50_A0A0J1FY70	GO:0043190			PF13407		
UniRef90_A0A2N5NR95	UniRef50_B9K7M6	GO:0030246,GO:0016740,GO:0005975			PF17167,PF06165		
UniRef90_A0A2N5NRA2	UniRef50_A0A2N5NRA2	GO:0016787			PF07859		
UniRef90_A0A2N5NRC1	UniRef50_W8YTR5	GO:0009341,GO:0004565,GO:0046872,GO:0006012			PF02449,PF08533,PF08532	3.2.1.23	
UniRef90_A0A2N5NRC6	UniRef50_S2XSP1				PF01551		
UniRef90_A0A2N5NRC7	UniRef50_A0A087BZM3	GO:0016773,GO:0005975			PF02782,PF00370		
UniRef90_A0A2N5NRD9	UniRef50_R6EC51	GO:0016021			PF14286		
UniRef90_A0A2N5NRE0	UniRef50_A0A316A478	GO:0016021,GO:0016747			PF01757		
UniRef90_A0A2N5NRE0	UniRef50_A0A316A478	GO:0016747,GO:0016021			PF01757		ENOG41085V0,ENOG4112D68
UniRef90_A0A2N5NRF1	UniRef50_A5KIL4	GO:0008236			PF13180,PF03572		
UniRef90_A0A2N5NRF9	UniRef50_A0A2N5NRF9	GO:0003677			PF00440		
UniRef90_A0A2N5NRF9	UniRef50_A0A2N5NRF9	GO:0003677			PF00440		COG1309,ENOG4105M5C
UniRef90_A0A2N5NRG8	UniRef50_A0A2N5NRG8	GO:0010181			PF12682		
UniRef90_A0A2N5NRG9	UniRef50_B0GA04	GO:0051536,GO:0016639,GO:0006537			PF14691,PF07992		
UniRef90_A0A2N5NRH4	UniRef50_A0A174KQB3	GO:0016021,GO:0005524,GO:0000155			PF00672,PF02518,PF00512	2.7.13.3	
UniRef90_A0A2N5NRI1	UniRef50_Q9A0T3	GO:0003824			PF07470		
UniRef90_A0A2N5NRI1	UniRef50_Q9A0T3	GO:0016798,GO:0008152			PF07470	3.2.1.-	ENOG4105EP8,ENOG410XPY2
UniRef90_A0A2N5NRI3	UniRef50_S4E880	GO:0016021,GO:0009401			PF03609		
UniRef90_A0A2N5NRI6	UniRef50_A0A2N5NRI6	GO:0016021,GO:0009401			PF03610		
UniRef90_A0A2N5NRI9	UniRef50_Q2JLL9	GO:0010285,GO:0030170,GO:0033362			PF00155	2.6.1.83	
UniRef90_A0A2N5NRJ3	UniRef50_A0A2N5NRJ3	GO:0016829			PF07940,PF16889		
UniRef90_A0A2N5NRJ7	UniRef50_A0A2N5NRJ7	GO:0000155,GO:0016021,GO:0046983			PF07730		
UniRef90_A0A2N5NRJ8	UniRef50_U2EFB3				PF00936		
UniRef90_A0A2N5NRK9	UniRef50_A0A059MY32	GO:0005737,GO:0008982,GO:0009401			PF03830		
UniRef90_A0A2N5NRK9	UniRef50_A0A059MY32	GO:0005737,GO:0009401,GO:0008982			PF03830		ENOG4108RBQ,COG3444
UniRef90_A0A2N5NRL4	UniRef50_P40800	GO:0016021			PF06808		
UniRef90_A0A2N5NRL4	UniRef50_P40800	GO:0016021			PF06808		COG1593,ENOG4105CG6
UniRef90_A0A2N5NRL4	UniRef50_P40800	GO:0016021			PF06808		ENOG4105CG6,COG1593
UniRef90_A0A2N5NRL4	UniRef50_P40800	GO:0016021		blau:DQQ01_12410	PF06808		
UniRef90_A0A2N5NRM4	UniRef50_Q8A2S4	GO:0008697,GO:0008270,GO:0045490			PF04962	5.3.1.17	
UniRef90_A0A2N5NRM4	UniRef50_Q8A2S4	GO:0008697,GO:0045490,GO:0008270			PF04962	5.3.1.17	COG3717,ENOG4105D50
UniRef90_A0A2N5NRM5	UniRef50_A0A396G1G8	GO:0016021					
UniRef90_A0A2N5NRQ0	UniRef50_R5XU64				PF01638		
UniRef90_A0A2N5NRQ2	UniRef50_A0A0R1W524	GO:0003871,GO:0008270,GO:0009086			PF01717		
UniRef90_A0A2N5NRQ2	UniRef50_A0A0R1W524	GO:0009086,GO:0008270,GO:0003871			PF01717	2.1.1.14	COG0620,ENOG4107RZ4
UniRef90_A0A2N5NRQ9	UniRef50_D4LBC1	GO:0000160,GO:0006355,GO:0003677			PF00072,PF00486		COG0745,ENOG4105DPZ
UniRef90_A0A2N5NRQ9	UniRef50_D4LBC1	GO:0003677,GO:0000160,GO:0006355			PF00072,PF00486		
UniRef90_A0A2N5NRR0	UniRef50_D3ADK0	GO:0005524,GO:0008993,GO:0019301			PF02782,PF00370		
UniRef90_A0A2N5NRR4	UniRef50_F7JRX7				PF05685		
UniRef90_A0A2N5NRS3	UniRef50_A0A2N5NRS3						
UniRef90_A0A2N5NRV4	UniRef50_F7JYW9	GO:0003677,GO:0003700,GO:0016987,GO:0006352			PF00140,PF04542,PF04539,PF04545		
UniRef90_A0A2N5NRW9	UniRef50_B9MRD1	GO:0005737,GO:0008840,GO:0019877,GO:0009089			PF00701	4.3.3.7	
UniRef90_A0A2N5NRY6	UniRef50_K0AYR8	GO:0016021					
UniRef90_A0A2N5NRY9	UniRef50_R5TQG1	GO:0016021,GO:0005886,GO:0055085			PF00528		
UniRef90_A0A2N5NRZ3	UniRef50_A9KS12	GO:0005623,GO:0016020,GO:0005524,GO:0046872,GO:0017038,GO:0006605			PF02810,PF07516		
UniRef90_A0A2N5NRZ3	UniRef50_A9KS12	GO:0005737,GO:0005886,GO:0005524,GO:0046872,GO:0065002,GO:0017038,GO:0006605			PF02810,PF07517,PF01043,PF07516		
UniRef90_A0A2N5NS01	UniRef50_A0A2N5NS01	GO:0016021					
UniRef90_A0A2N5NS04	UniRef50_S0J952	GO:0004479			PF00551,PF02911	2.1.2.9	COG0223,ENOG4105CAE
UniRef90_A0A2N5NS04	UniRef50_S0J952	GO:0004479			PF02911,PF00551	2.1.2.9	
UniRef90_A0A2N5NS08	UniRef50_R6R7C8	GO:0016021			PF03703		
